Year,Month,Site,Type,Easting,Northing,PM10,PM10_modelled,Hurs,Psl,Rainfall,SfcWind,Sun,Tas,NDVI,UR,PopDen,nearest_road_distance
2018,1,Inverness,Roadside,265708.85,845668.85,NA,7.07065,83.96165106,1002.124671,65.71525405,3.558299463,53.98493751,3.122464403,0.43937936,Rural Areas,0.003324431,9.161786596
2018,1,N Lanarkshire Airdrie Kenilworth Dr,Roadside,277385.6,665831.3,NA,10.16554,88.86460909,1004.384631,124.7932547,5.038167296,43.52394463,2.674073044,0.42335108,Other Urban Areas,0.003584448,14.81314762
2018,1,N Lanarkshire Chapelhall,Roadside,278168.64,663115.23,8.941935484,10.25884,88.92973553,1004.395541,129.585618,4.733659524,43.40746951,2.843208801,0.33296202,Rural Areas,0.000476737,3.193975307
2018,1,N Lanarkshire Coatbridge Sunnyside Rd,Roadside,273054,665234.7,NA,9.807082,88.64336934,1004.420855,105.6866423,4.302382534,42.49306147,2.883219019,0.35912956,Other Urban Areas,0.00343581,11.55067351
2018,1,N Lanarkshire Coatbridge Whifflet,Rest,273674.95,663927.14,NA,10.83141,88.27768963,1004.439316,121.5848661,4.195885379,41.56080861,2.998895551,0.41405032,Rural Areas,0.004125908,16.13114014
2018,1,N Lanarkshire Croy,Roadside,272770.4,675740.3,12.42580645,8.911046,89.26192858,1004.300583,170.5620316,4.353074245,41.6240651,2.702233427,0.49713912,Other Urban Areas,0.001120743,9.039749229
2018,1,N Lanarkshire Kirkshaws,Roadside,272522.8,663029.8,9.393333333,10.62412,88.34105775,1004.447427,123.8712293,4.029436082,41.56413306,3.04971588,0.5104136,Other Urban Areas,0.005207156,32.05366888
2018,1,N Lanarkshire Moodiesburn,Roadside,269929,670386,NA,9.294204,89.4391464,1004.395059,149.3991086,4.245370387,41.07371942,2.860720535,0.54495176,Other Urban Areas,0.002747296,11.22300763
2018,1,N Lanarkshire Motherwell,Roadside,275540.87,656789.09,11.59032258,10.47926,88.66065078,1004.476097,163.0372453,3.646596034,42.3196426,3.032732993,0.34409528,Rural Areas,0.002873868,81.53773543
2018,1,N Lanarkshire Motherwell Adele St,Roadside,275642.3,656147.7,NA,10.47926,88.66065078,1004.476097,163.0372453,3.646596034,42.3196426,3.032732993,0.4194384,Large Urban Areas,0.002873868,7.076146906
2018,1,N Lanarkshire Motherwell Civic Centre,Rest,275813.6,656235.48,NA,10.47926,88.66065078,1004.476097,163.0372453,3.646596034,42.3196426,3.032732993,0.4194384,Rural Areas,0.002873868,34.31780023
2018,1,N Lanarkshire Shawhead Coatbridge,Roadside,273411,662997,NA,12.18708,88.22189659,1004.447597,126.8840666,3.893121721,41.49251897,3.142549733,0.45876452,Other Urban Areas,0.000756599,19.7483369
2018,1,N Lanarkshire Uddingston New Edinburgh Rd,Roadside,269145.6,661499.7,NA,12.14105,88.41859373,1004.489618,139.8956338,3.37927046,41.30471838,3.341601631,0.53621372,Large Urban Areas,0.003126647,19.34483261
2018,1,North Ayrshire Irvine High St,Kerbside,232142,638892,15.58846154,8.508928,85.93595395,1004.312411,178.4340395,5.986139578,45.5862557,4.617775517,0.49560396,Other Urban Areas,0.002940718,142.8479924
2018,1,Paisley Gordon Street,Roadside,248316.83,663615.52,14.96774194,9.325863,88.84424054,1004.359391,173.4306363,3.925644421,38.99992543,3.936823621,0.43979224,Rural Areas,0.004304529,13.50052293
2018,1,Paisley St James Street,Roadside,248174.75,664319.96,12.87741935,9.651488,88.79621235,1004.34604,173.4338886,3.879939591,38.51568738,3.956130888,0.37433872,Rural Areas,0.002629783,7.873088614
2018,1,Perth Atholl Street,Roadside,311577.28,723931.02,14.23870968,9.195979,89.42004126,1003.839653,75.03732104,2.816184583,50.43283625,2.820497819,0.33445694,Rural Areas,0.00515988,7.541035454
2018,1,Perth Crieff,Roadside,286363,721614,10.95769231,8.72568,90.98949067,1003.914547,137.3905732,4.023137969,36.34648657,2.398252982,0.49767328,Rural Areas,0.003017603,8.087489738
2018,1,Perth High Street,Roadside,311680.93,723624.9,NA,9.195979,89.42004126,1003.839653,75.03732104,2.816184583,50.43283625,2.820497819,0.32785052,Rural Areas,0.00515988,319.1852353
2018,1,Perth Muirton,Rest,310659.25,725658.62,8.480645161,9.11296,89.33126535,1003.819248,69.51341229,2.550138752,50.06726635,2.759252575,0.34015104,Rural Areas,0.002949686,438.0899472
2018,1,Renfrew Cockels Loan,Roadside,250464,665933,16.36551724,10.70972,88.41225611,1004.365076,143.4989549,4.060057833,37.70409554,3.595571035,0.40426448,Large Urban Areas,0.000895305,26.41545805
2018,1,Renfrew Johnston,Roadside,242983.8,663178.1,11.00967742,8.59681,89.88799594,1004.260282,196.1648121,3.515067763,43.02322186,3.517339766,0.48600696,Rural Areas,0.001736508,10.57148928
2018,1,South Ayrshire Ayr Harbour,Roadside,233617.25,622746.05,NA,7.973387,85.29818283,1004.497222,148.9414803,6.379793244,46.53979758,4.727756234,0.53183192,Rural Areas,0.003364214,314.4604262
2018,1,South Ayrshire Ayr High St,Roadside,233720.43,622114.8,NA,7.973387,85.29818283,1004.497222,148.9414803,6.379793244,46.53979758,4.727756234,0.53183192,Rural Areas,0.003364214,20.8577063
2018,1,South Lanarkshire Blantyre,Roadside,268916,657605,NA,10.13318,88.61091015,1004.521745,152.4279603,3.391900111,42.03261534,3.255732422,0.53151532,Other Urban Areas,0.004475826,11.11249079
2018,1,South Lanarkshire Cambuslang,Kerbside,264319,660519,11.58387097,9.796599,88.35625661,1004.527998,157.9774827,3.324141073,40.86534631,3.635033488,0.54365468,Large Urban Areas,0.003225799,7.878133166
2018,1,South Lanarkshire East Kilbride,Roadside,264384.55,655669.44,9.948387097,9.913314,88.55575782,1004.546593,171.7482857,4.481677396,41.35970702,2.996656284,0.51024156,Rural Areas,0.003917776,4.914430819
2018,1,South Lanarkshire Hamilton,Roadside,272298,655289,10.8483871,10.53033,88.76781177,1004.502346,149.5763652,2.950124455,43.34302944,3.221770702,0.33132022,Other Urban Areas,0.002316495,6.74367849
2018,1,South Lanarkshire Lanark,Kerbside,288427.04,643700.54,10.93870968,8.656242,91.78617043,1004.589737,143.161336,6.197766786,41.63532768,2.292482675,0.63963804,Rural Areas,0.002373442,3.606069758
2018,1,South Lanarkshire Raith Interchange 2,Roadside,271063.1,658087,13.38695652,12.07984,88.27864435,1004.492866,162.2699621,2.953950562,41.85893032,3.428857117,0.44936708,Rural Areas,0.000328651,35.00838955
2018,1,South Lanarkshire Rutherglen,Roadside,261113.75,661690.5,12.62903226,10.90068,88.01915604,1004.526553,156.2872899,3.511452817,39.95550276,3.768036441,0.32687372,Rural Areas,0.004209272,10.42225267
2018,1,South Lanarkshire Uddingston,Roadside,269657,660305.7,11.65483871,10.11096,88.43842408,1004.495902,143.9418646,3.298856784,41.39162187,3.363339153,0.58479176,Other Urban Areas,0.003061254,7.476428806
2018,1,Stirling Craig's Roundabout,Roadside,279955,693012,11.99677419,8.850297,89.54991449,1004.037093,148.071249,4.087153177,44.48598015,3.605218929,0.39162568,Other Urban Areas,0.003722134,23.09566273
2018,1,West Dunbartonshire Clydebank,Roadside,249721.28,672046.49,9.792307692,9.245086,89.61037366,1004.239269,162.2741215,4.41748238,40.88886127,3.198604625,0.45957464,Rural Areas,0.003216273,29.32199251
2018,1,West Lothian Broxburn,Roadside,308314.04,672230.25,12.52258065,10.98217,87.05413774,1004.030114,92.43153937,4.542876278,61.65722122,3.290870627,0.55285284,Rural Areas,0.002260343,7.21704839
2018,1,West Lothian Linlithgow High Street 2,Roadside,300419.7,677120.9,10.57741935,9.748239,88.24117503,1004.02792,105.2899097,5.124101837,60.25514841,3.483653288,0.47225748,Other Urban Areas,0.0014377,6.003113457
2018,1,West Lothian Newton,Roadside,309258,677728.99,13.40833333,11.31815,87.38584852,1003.984269,103.7929302,5.709136505,63.44022442,3.201018938,0.50455748,Rural Areas,6.04E-05,5.755533574
2018,2,Aberdeen Anderson Dr,Roadside,392504.39,804189.75,14.164,10.08002,78.54717341,1014.632249,42.8189118,6.171905749,94.54094687,2.870373394,0.44508696,Large Urban Areas,0.005009844,14.49298793
2018,2,Aberdeen Errol Place,Rest,394395.8,807391.98,12.37916667,9.856716,78.29679868,1014.620684,45.04408168,6.303886666,95.43584251,3.164342636,0.3353762,Large Urban Areas,0.006650424,76.62294631
2018,2,Aberdeen King Street,Roadside,394333,808770,15.43928571,9.64981,78.58223758,1014.615343,44.3322411,6.140308345,96.15535983,3.205487298,0.54509452,Large Urban Areas,0.003713146,9.599338545
2018,2,Aberdeen Market Street 2,Roadside,394551.62,805673.18,17.93571429,10.58975,78.5071143,1014.63013,42.71885624,6.291442222,95.9290819,3.17077089,0.22512874,Large Urban Areas,0.003500361,7.363513475
2018,2,Aberdeen Union Street Roadside,Roadside,393655.92,805967.6,15.03333333,10.20037,78.39933242,1014.630637,43.97558931,6.164673021,95.04830094,3.024594488,0.27143126,Large Urban Areas,0.007964762,13.61053035
2018,2,Aberdeen Wellington Road,Roadside,394410.99,804813.2,21.39285714,9.990527,78.73065489,1014.631656,43.57495409,6.72701357,95.8994035,3.02722115,0.40518524,Large Urban Areas,0.003916175,9.754705711
2018,2,Alloa A907,Roadside,288689,693068,12.85,9.798147,82.45899118,1015.528121,54.18947184,3.860143367,101.5877011,2.882511528,0.45075396,Other Urban Areas,0.003678619,2.820852372
2018,2,Angus Forfar Glamis Road,Roadside,345249,750386,12.30384615,10.03364,82.35009895,1014.971599,32.54141806,3.919475347,105.7200085,1.874820992,0.52897668,Rural Areas,0.00318865,13.91187362
2018,2,Auchencorth Moss,Rest,322165.87,656128.11,5.275,7.339971,82.59175553,1016.353686,49.21942567,4.387860867,105.5528789,1.385462345,0.517003,Rural Areas,1.30E-05,1330.025786
2018,2,Dundee Broughty Ferry Road,Industrial,341970.73,730976.51,13.12222222,9.07508,79.82737643,1015.042158,30.29096598,3.804224181,104.7040315,3.240971324,0.3978646,Rural Areas,0.003593317,11.47388376
2018,2,Dundee Lochee Road,Kerbside,338859.24,730774.79,20.66956522,9.384016,79.98645703,1015.045658,35.66228444,4.28252023,104.9794354,2.689710473,0.44644312,Rural Areas,0.00695846,3.659449659
2018,2,Dundee Mains Loan,Rest,340970.55,731892.31,9.425,9.692667,79.83456105,1015.039827,34.92890054,4.40374292,104.3484666,2.833021296,0.45494484,Rural Areas,0.006820063,215.8970495
2018,2,Dundee Meadowside,Roadside,340243.04,730658.37,26.68518519,10.01982,79.83734793,1015.042832,32.35203244,3.809319789,105.0935446,3.167881529,0.34090156,Rural Areas,0.00539174,5.225675715
2018,2,Dundee Seagate,Kerbside,340486.33,730446.2,18.91428571,10.01982,79.83734793,1015.042832,32.35203244,3.809319789,105.0935446,3.167881529,0.15281003,Rural Areas,0.00539174,6.829277012
2018,2,Dundee Whitehall Street,Roadside,340277.72,730154.91,11.93214286,10.01982,79.83734793,1015.042832,32.35203244,3.809319789,105.0935446,3.167881529,0.15281003,Rural Areas,0.00539174,72.37791012
2018,2,E Ayrshire Kilmarnock St Marnock St,Roadside,242742,637705,14.03571429,9.17851,81.25918292,1015.42314,59.83593225,3.351080477,98.98404102,3.665700189,0.40345776,Other Urban Areas,0.00274376,8.746726285
2018,2,East Dunbartonshire Bearsden,Roadside,254271.48,672072.75,15.37857143,9.186589,83.56472332,1015.385956,59.22831981,4.261444318,93.50797784,2.904047085,0.53953684,Rural Areas,0.002986062,9.571084396
2018,2,East Dunbartonshire Bishopbriggs,Roadside,260995.7,670132.48,15.98214286,9.698616,83.15163362,1015.463739,56.40291154,3.949197592,92.2178946,2.810650117,0.47067792,Rural Areas,0.002757866,9.929695603
2018,2,East Dunbartonshire Kirkintilloch,Roadside,265683.75,673520.86,13.34642857,9.573468,83.62656603,1015.487309,56.48182365,3.530365727,94.79186158,2.667216114,0.48558488,Rural Areas,0.003027,9.422364395
2018,2,East Dunbartonshire Milngavie,Roadside,255325.27,674115.52,13.76785714,8.70668,84.28150711,1015.375239,70.76509183,3.830489535,95.44667922,2.869965177,0.51553456,Rural Areas,0.002777598,9.562910204
2018,2,East Lothian Musselburgh N High St,Roadside,333941,672836,9.609090909,10.82331,81.32140476,1016.282456,42.50808163,4.570504178,118.2258991,3.325897536,0.5163624,Large Urban Areas,0.004813105,11.03844802
2018,2,Edinburgh Currie,Rest,317575.4,667874.3,9.742857143,9.994576,80.93345577,1016.411802,50.4462647,4.240303927,116.0705576,2.011025627,0.48778224,Large Urban Areas,0.002528505,367.6985473
2018,2,Edinburgh Glasgow Road,Roadside,313101,672651,19.52962963,11.2404,80.39061109,1016.386816,45.88729511,3.624547751,118.9955097,2.7964046,0.45735012,Rural Areas,0.000110983,7.179777766
2018,2,Edinburgh Nicolson Street,Roadside,326150,673046,NA,10.93466,78.63468395,1016.385269,42.16436258,5.186337485,115.4770679,3.329217884,0.4477764,Large Urban Areas,0.008209197,7.022324952
2018,2,Edinburgh Queen Street,Roadside,324825.48,674079.54,NA,11.09963,78.53004771,1016.389792,44.47745258,4.973345389,116.3838505,3.301962173,0.35469172,Rural Areas,0.008856492,15.17135145
2018,2,Edinburgh Queensferry Road,Roadside,318734.92,674931.5,31.584,11.14892,79.48205808,1016.395456,46.35496191,4.514257015,117.6969104,3.042744108,0.6007638,Rural Areas,0.003787062,8.259895052
2018,2,Edinburgh Salamander St,Roadside,327613.24,676342.55,22.00357143,11.69768,79.61206051,1016.347263,39.10750959,5.646949036,120.1627242,3.481307811,0.33995604,Rural Areas,0.005732097,7.082331756
2018,2,Edinburgh St John's Road,Kerbside,320079.88,672902.79,19.71428571,10.90539,78.76349275,1016.405442,43.58151496,4.202511738,115.6269475,3.131801615,0.43936556,Rural Areas,0.004350528,14.36624253
2018,2,Edinburgh St Leonards,Rest,326264.3,673136.49,10.16923077,10.93466,78.63468395,1016.385269,42.16436258,5.186337485,115.4770679,3.329217884,0.4477764,Rural Areas,0.008209197,44.11561169
2018,2,Edinburgh Tower Street,Roadside,327459.8,676530.8,NA,11.69768,79.61206051,1016.347263,39.10750959,5.646949036,120.1627242,3.481307811,0.33995604,Rural Areas,0.005732097,90.90101946
2018,2,Falkirk Banknock,Roadside,277247,679027,13.63928571,8.750936,83.07118435,1015.598369,74.62863436,3.626962422,103.7405174,2.178601642,0.51195328,Rural Areas,0.00016908,6.806042503
2018,2,Falkirk Graham's Road,Roadside,288822,680241,16.72608696,9.82639,81.70348185,1015.798062,70.7221396,3.654230954,109.2767828,3.036797519,0.40785208,Rural Areas,0.002301738,18.15367331
2018,2,Falkirk Grangemouth MC,Rest,292818.05,682006.92,13.10869565,9.863827,81.10589253,1015.850192,52.42002844,3.905280365,109.9567397,3.405204781,0.31881,Rural Areas,0.000482776,43.16050621
2018,2,Falkirk Haggs,Roadside,278977,679271,14.8,10.51706,82.98055348,1015.614584,73.07100939,3.487805172,104.7163832,2.288183889,0.50564984,Other Urban Areas,0.001150115,6.344912512
2018,2,Falkirk Hope St,Roadside,288688.39,680219.33,NA,9.82639,81.70348185,1015.798062,70.7221396,3.654230954,109.2767828,3.036797519,0.40785208,Rural Areas,0.002301738,9.767545758
2018,2,Falkirk Main St Bainsford,Roadside,288563.7,681516.1,14.664,9.918932,81.74623742,1015.781641,64.99504479,3.634448079,109.3689136,3.042089284,0.4359276,Other Urban Areas,0.003916783,7.609453912
2018,2,Falkirk West Bridge Street,Roadside,288457,680064,14.68214286,9.82639,81.70348185,1015.798062,70.7221396,3.654230954,109.2767828,3.036797519,0.40785208,Other Urban Areas,0.002301738,7.354256285
2018,2,Fife Cupar,Roadside,337369.34,714578.52,19.61785714,9.88066,81.88153479,1015.133534,40.30689547,3.362386499,99.64040917,2.631082014,0.50262052,Rural Areas,0.002990196,6.010415946
2018,2,Fife Dunfermline,Roadside,309924.49,687724.72,13.05,10.36009,80.92307432,1016.107323,55.58879388,5.659474343,109.7706252,2.533347541,0.51488512,Rural Areas,0.002809363,11.15464231
2018,2,Fife Kirkcaldy,Roadside,329143.57,692986.35,12,8.341234,81.1714954,1015.833948,41.95392652,5.658458082,102.8320856,3.19889434,0.28916372,Rural Areas,0.002040844,11.68128734
2018,2,Fife Rosyth,Roadside,311770.51,683501.59,12.35,10.48624,80.43496064,1016.256484,41.59773052,5.097992138,114.4429549,3.097099996,0.47970156,Rural Areas,0.003654564,10.58146139
2018,2,Glasgow Abercromby Street,Roadside,260421.31,664179.65,15.94285714,10.60255,80.80199485,1015.518655,51.38375026,3.195791557,93.34267428,3.851306966,0.40002768,Rural Areas,0.005093355,5.364922366
2018,2,Glasgow Anderston,Rest,257940.81,665497.95,14.63571429,12.57934,81.08707852,1015.484294,51.76610074,3.572983244,92.227837,4.00428121,0.27477112,Rural Areas,0.007400737,46.64159378
2018,2,Glasgow Broomhill,Roadside,255030.58,667194.37,NA,10.04,81.46003773,1015.445627,51.38744715,3.825137983,91.06145942,3.543118699,0.4182642,Rural Areas,0.007795586,11.13139765
2018,2,Glasgow Burgher St,Roadside,262549.48,664168.91,14.81538462,9.970691,80.88028434,1015.536084,50.55556068,3.103112668,94.05592545,3.582511283,0.40063984,Rural Areas,0.003242041,8.538160264
2018,2,Glasgow Byres Road,Roadside,256526.91,666936.95,14.975,10.29296,81.35711584,1015.466741,50.51125769,3.675913161,91.90312597,3.781091917,0.31977004,Rural Areas,0.008694342,9.448460622
2018,2,Glasgow Dumbarton Road,Roadside,255030,666608,19.936,10.62833,81.40223186,1015.454863,53.02612132,3.59269681,91.79675286,3.671493619,0.35251776,Large Urban Areas,0.010911706,9.621623143
2018,2,Glasgow High Street,Roadside,260014.1,665348.9,16.908,12.08965,80.94016531,1015.510856,53.44660435,3.604982679,92.70779854,3.67358208,0.32354082,Large Urban Areas,0.005199869,13.7337869
2018,2,Glasgow Kerbside,Kerbside,258713.92,665194.51,NA,12.09796,81.02082891,1015.493181,52.89619409,3.691762954,92.21033001,3.943646087,0.20606758,Rural Areas,0.004137375,286.6771733
2018,2,Glasgow Nithsdale Road,Roadside,257886.88,662669.31,19.79375,9.893356,81.14734889,1015.503462,53.13827248,3.294457117,93.13216515,3.317820423,0.34142668,Rural Areas,0.007072071,9.431613068
2018,2,Glasgow Townhead,Rest,259692.6,665899.13,14.288,10.60323,81.00623723,1015.502028,53.05074201,3.58733911,92.60913824,3.891092618,0.32354082,Rural Areas,0.008624548,286.2007658
2018,2,Glasgow Waulkmillglen Reservoir,Rest,252455.25,658157.36,9.128571429,8.380712,83.11581339,1015.479909,66.89150603,3.296581965,97.41920908,2.900071966,0.55973468,Rural Areas,0.000700772,703.3625679
2018,2,Grangemouth,Industrial,293829.88,681020.65,12.20769231,9.736269,81.11091702,1015.899356,52.46238447,3.989184191,110.6508215,3.410477576,0.41583524,Rural Areas,0.002699209,276.6920559
2018,2,Inverclyde Greenock A8,Roadside,229331.5,675714.7,14.92857143,7.999011,79.90641861,1015.147522,101.8156421,4.97566853,92.98357406,3.598867426,0.37885452,Other Urban Areas,0.0031005,2.984158052
2018,2,Inverness,Roadside,265708.85,845668.85,NA,7.07065,79.64030795,1014.107845,30.66738351,3.388540889,112.1783925,3.128048461,0.40706128,Rural Areas,0.003324431,9.161786596
2018,2,N Lanarkshire Airdrie Kenilworth Dr,Roadside,277385.6,665831.3,NA,10.16554,82.3674476,1015.668571,54.91693661,4.600657295,100.9873687,2.170957718,0.45378436,Other Urban Areas,0.003584448,14.81314762
2018,2,N Lanarkshire Chapelhall,Roadside,278168.64,663115.23,11.29642857,10.25884,82.41708901,1015.674789,51.51761353,4.233347865,101.1600014,2.332481746,0.50957516,Rural Areas,0.000476737,3.193975307
2018,2,N Lanarkshire Coatbridge Sunnyside Rd,Roadside,273054,665234.7,NA,9.807082,82.09519807,1015.629426,49.45164149,3.843529891,100.0442094,2.496177326,0.39155924,Other Urban Areas,0.00343581,11.55067351
2018,2,N Lanarkshire Coatbridge Whifflet,Rest,273674.95,663927.14,12.975,10.83141,81.55575219,1015.636321,52.84327941,3.711712773,98.66037012,2.606540949,0.39612948,Rural Areas,0.004125908,16.13114014
